term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0008579	0.6859453410067006	EFO_0008579	biological process	31	1.2223253047873923	General risk tolerance (MTAG)	YWHAZ;CDH13;PPP1R3B	GCST007325	PMID:30643258	0.16371048931500737
EFO_0005422	0.6866387822225954	EFO_0005422	biological process	8	1.7470248615529633	Facial ageing	ZEB2	NEALE2_1757		0.16327167071859092
EFO_0004319	0.6883326888439615	EFO_0004319	biological process	23	3.477908859588249	Smoking cessation (MTAG)	CLU	GCST007464	PMID:30643251	0.16220160535916833
GO_0036273	0.6884439677132531	GO_0036273	biological process	17	2.2339594290007514	Statin medication	FAM90A1;CCND2	FINNGEN_R6_RX_STATIN		0.16213140109072602
EFO_0004318	0.6894282202562865	EFO_0004318	biological process	9	1.5332856866336118	Smoking status (ever vs never smokers)	PLXNA2;GOLGA3;LRPPRC	GCST007327	PMID:30643258	0.16151094365690025
EFO_0008579	0.690740161625769	EFO_0008579	biological process	5	1.8767790633452763	General risk tolerance (MTAG)	RASGRF2;CMPK2;MAP2;RSAD2	GCST007325	PMID:30643258	0.16068529212562863
EFO_0008579	0.6956368099962411	EFO_0008579	biological process	29	1.0932600115156421	General risk tolerance (MTAG)	PLXNA2;PPP1R3B;BDNF;HIVEP1	GCST007325	PMID:30643258	0.15761744513500223
EFO_0005422	0.6963444687692176	EFO_0005422	biological process	47	1.5485594552121529	Facial ageing	ZEB2	NEALE2_1757		0.15717586976133963
GO_0036273	0.6965473187431078	GO_0036273	biological process	1	2.284709207656149	Statin medication	PXK;VEGFA	FINNGEN_R6_RX_STATIN		0.15704937518979095
EFO_0004318	0.6981033336516804	EFO_0004318	biological process	32	1.3543747136967477	Smoking status (ever vs never smokers)	EFNA5;NOL4L	GCST007327	PMID:30643258	0.15608028810294355
EFO_0008579	0.6991883135767627	EFO_0008579	biological process	43	1.9382901020694823	General risk tolerance (MTAG)	GJA1;ADAM15;CTSB	GCST007325	PMID:30643258	0.15540583922883114
EFO_0005670	0.6996372146161949	EFO_0005670	biological process	9	1.500080141048245	Age of smoking initiation (MTAG)	BIRC6;FGFR1;ADAR	GCST007462	PMID:30643251	0.15512709788888665
EFO_0008579	0.699952399100964	EFO_0008579	biological process	24	1.368919906945829	General risk tolerance (MTAG)	ATAD2B;DPYSL4;CYLD	GCST007325	PMID:30643258	0.15493149357246544
EFO_0004329	0.7027881808611436	EFO_0004329	biological process	45	11.3601108033241	Frequency of needing morning drink of alcohol after heavy drinking session in last year	COL5A2	NEALE2_20412		0.15317555086192755
EFO_0009473	0.7027881808611436	EFO_0009473	biological process	45	12.698283141007598	hemolysis of donated blood (osmotic)	MYO9B	GCST012135	PMID:34014839	0.15317555086192755
EFO_0004337	0.7036705158657466	EFO_0004337	biological process	15	1.4239304374650548	General cognitive ability	KMT2E;FOXP1	GCST006269	PMID:29844566	0.15263064573979201
EFO_0005422	0.7036705158657466	EFO_0005422	biological process	15	1.8940456457988015	Facial ageing	GSDMC	NEALE2_1757		0.15263064573979201
EFO_0005422	0.7043432764107552	EFO_0005422	biological process	2	2.274752097635393	Facial ageing	EFEMP1	NEALE2_1757		0.1522156267731074
EFO_0004875	0.7051801398725378	EFO_0004875	biological process	50	0.9922725059273392	Highest math class taken (MTAG) [MTAG]	TCF4;ARAP3;CDH2;ALCAM;BNIP3L;STK24;SYT1;PDE4B;CEP170;CALU;NOL4L;NF2;MARCKS	GCST006568	PMID:30038396	0.15169992732169657
EFO_0004319	0.7076916639863495	EFO_0004319	biological process	14	1.5710062295428149	Smoking cessation (MTAG)	JADE2	GCST007464	PMID:30643251	0.15015591998899297
EFO_0004875	0.709230052545718	EFO_0004875	biological process	38	1.0373966666775025	Highest math class taken (MTAG) [MTAG]	NR2F1;SDK1;ZNF385D;FOXP1;BCHE;BDNF;PCDH7;PCYOX1;DUSP6;MARCKS;MAP3K20	GCST006568	PMID:30038396	0.14921287011250933
EFO_0008579	0.7102576219927051	EFO_0008579	biological process	4	1.8007832152618197	General risk tolerance (MTAG)	YWHAZ;NFIA;GJA1;STK32C	GCST007325	PMID:30643258	0.14858409703253578
GO_0006306	0.7102576219927051	GO_0006306	biological process	4	1.879216231160766	DNA methylation variation (age effect)	MTHFD1L;NFIA;HMGB1;NR5A2	GCST006660	PMID:30348214	0.14858409703253578
GO_0036273	0.7102576219927051	GO_0036273	biological process	4	2.412412899043915	Statin medication	RGS2;HHEX	FINNGEN_R6_RX_STATIN		0.14858409703253578
EFO_0004875	0.712323567953511	EFO_0004875	biological process	19	1.0950806768988588	Highest math class taken (MTAG) [MTAG]	IRF2BP2;HABP4;BNIP3L;TFB1M;SYT1;PTPRN2;PCYOX1;LONRF1;NFIB;MARCKS	GCST006568	PMID:30038396	0.14732268634077
EFO_0005670	0.7147517879281094	EFO_0005670	biological process	6	1.5880513248934303	Age of smoking initiation (MTAG)	DUSP13;MAIP1	GCST007462	PMID:30643251	0.14584474959524
EFO_0008579	0.7183583535582059	EFO_0008579	biological process	38	1.163981633694235	General risk tolerance (MTAG)	PCDH7;FOXP1;BDNF	GCST007325	PMID:30643258	0.14365885360152436
GO_0006306	0.7184311273272023	GO_0006306	biological process	2	1.2937011933654414	DNA methylation variation (age effect)	KCNMA1;MYRIP;RAB3C	GCST006660	PMID:30348214	0.14361485933966492
EFO_0008579	0.7192258438938668	EFO_0008579	biological process	27	1.2427084416628063	General risk tolerance (MTAG)	YWHAZ;SPRY2;IPO11;FOXN3	GCST007325	PMID:30643258	0.14313471552004217
EFO_0004318	0.7192631721200469	EFO_0004318	biological process	25	1.5163418909165893	Smoking status (ever vs never smokers)	NTM;PLXNA2;TRIM8	GCST007327	PMID:30643258	0.1431121759768515
EFO_0004875	0.7217562250711343	EFO_0004875	biological process	4	1.2428547583835043	Highest math class taken (MTAG) [MTAG]	NR2F1;NOVA1;BNIP3;ZNF385D;HNRNPD;NFIA;NPM1;L3MBTL3;MEIS2;NFIB;MAP3K20	GCST006568	PMID:30038396	0.14160946168709737
EFO_0004318	0.7225321427591804	EFO_0004318	biological process	13	2.0438933933045313	Smoking status (ever vs never smokers)	PLXNA2;REV3L;ASCC3	GCST007327	PMID:30643258	0.14114282800056432
EFO_0004330	0.7225321427591804	EFO_0004330	biological process	13	7.607015760040671	Ground coffee (include espresso, filter etc) | coffee type	CDH13	NEALE2_1508_3		0.14114282800056432
EFO_0004329	0.7306754873681515	EFO_0004329	biological process	11	10.446788778112683	Frequency of needing morning drink of alcohol after heavy drinking session in last year	KCNIP4	NEALE2_20412		0.13627546208042574
EFO_0004354	0.7306754873681515	EFO_0004354	biological process	11	22.069016152716593	Chronotype	RGS16	GCST003837	PMID:27494321	0.13627546208042574
EFO_0004337	0.7330284060259006	EFO_0004337	biological process	48	1.4153872692772123	General cognitive ability	ADAMTS9;PPP3R1	GCST006269	PMID:29844566	0.1348791954253561
EFO_0004319	0.7333804235161479	EFO_0004319	biological process	31	1.5599245045611827	Smoking cessation (MTAG)	PTPRF	GCST007464	PMID:30643251	0.1346706870566058
EFO_0004875	0.7344854190352046	EFO_0004875	biological process	20	1.1254141996406715	Highest math class taken (MTAG) [MTAG]	TMEM192;CYLD;ZCCHC14;DIPK2A;CHD2;DRD2;CFAP58;NUFIP2	GCST006568	PMID:30038396	0.13401682137870308
EFO_0004319	0.7368049881944269	EFO_0004319	biological process	20	2.189869711608842	Smoking cessation (MTAG)	DRD2	GCST007464	PMID:30643251	0.13264744261307895
GO_0036273	0.7385782767653181	GO_0036273	biological process	11	2.7395775941230487	Statin medication	NPFFR2;N4BP2L1	FINNGEN_R6_RX_STATIN		0.13160347006669684
EFO_0004319	0.7417979515264241	EFO_0004319	biological process	38	1.4864486448644865	Smoking cessation (MTAG)	FOXP1	GCST007464	PMID:30643251	0.12971437030910546
EFO_0004318	0.7424348389440634	EFO_0004318	biological process	28	1.1274021897251358	Smoking status (ever vs never smokers)	PLXNA2;DNAJC1	GCST007327	PMID:30643258	0.12934165693176106
EFO_0004319	0.743539802291166	EFO_0004319	biological process	32	1.5170900928476687	Smoking cessation (MTAG)	FOXP1	GCST007464	PMID:30643251	0.12869577838244703
EFO_0004875	0.7452239322806357	EFO_0004875	biological process	27	1.0041349345436632	Highest math class taken (MTAG) [MTAG]	GTF2I;EFNA5;KLF6;TEAD1;EXT1;FOXN3;CCDC68;CELF2;CAMTA1;CEP170;DUSP6;NTM;SNX29	GCST006568	PMID:30038396	0.12771320652602905
EFO_0005422	0.7458847035062762	EFO_0005422	biological process	46	4.516587104961025	Facial ageing	AKAP12;KLHL6	NEALE2_1757		0.12732829920406302
GO_0044691	0.7458847035062762	GO_0044691	biological process	46	16.434830230010952	Primary tooth development (time to first tooth eruption)	ADK	GCST002030	PMID:23704328	0.12732829920406302
EFO_0004875	0.7464905333823209	EFO_0004875	biological process	25	1.0614733784116903	Highest math class taken (MTAG) [MTAG]	TCF4;EXT1;CYLD;CDH2;UTRN;CPD;PCYOX1;CALU;MARCKS;SORBS2;NTM;CRIM1;MBNL2;PREX1	GCST006568	PMID:30038396	0.12697569540833145
EFO_0005670	0.7477485511390057	EFO_0005670	biological process	28	1.1032420522505508	Age of smoking initiation (MTAG)	NLGN1;DNAJC1	GCST007462	PMID:30643251	0.1262444197984088
EFO_0004319	0.748841743836267	EFO_0004319	biological process	35	1.1391009329940627	Smoking cessation (MTAG)	RBMS1	GCST007464	PMID:30643251	0.12560995405035288
EFO_0004875	0.7557739417637075	EFO_0004875	biological process	39	0.9582712829574302	Highest math class taken (MTAG) [MTAG]	TCF4;ZNF521;UTRN;NEURL1B;CAMK1D;CPD;MARCKS;CD40;GLIS3;INPP5D;CREB3L1;THSD7A;PREX1	GCST006568	PMID:30038396	0.12160808614661155
EFO_0004337	0.7562035161328355	EFO_0004337	biological process	1	1.8029739776951672	General cognitive ability	SYT1;FOXP1	GCST006269	PMID:29844566	0.12136130762207091
GO_0036273	0.7586196359342591	GO_0036273	biological process	41	1.5883480668867824	Statin medication	MAFB	FINNGEN_R6_RX_STATIN		0.11997592031035814
EFO_0004319	0.7591559967629077	EFO_0004319	biological process	19	1.717133310289204	Smoking cessation (MTAG)	LONRF1	GCST007464	PMID:30643251	0.11966897302135233
EFO_0004875	0.763324634035683	EFO_0004875	biological process	6	1.0408020361679444	Highest math class taken (MTAG) [MTAG]	GBX2;DIPK2A;EYS;GULP1;RNF144A;PTCH1;TLE4;CRTAC1;ZBTB38	GCST006568	PMID:30038396	0.1172907218275837
EFO_0005670	0.7633661529634981	EFO_0005670	biological process	50	1.0542578970763252	Age of smoking initiation (MTAG)	PDE4B;DNAJC1	GCST007462	PMID:30643251	0.11726710022535404
GO_0006306	0.7658894765519104	GO_0006306	biological process	34	1.3029180992682712	DNA methylation variation (age effect)	NFIA;MTHFD1L	GCST006660	PMID:30348214	0.11583389771310765
EFO_0004875	0.7664322609472529	EFO_0004875	biological process	7	1.3815906179166255	Highest math class taken (MTAG) [MTAG]	NR2F1;GANAB;SEC61G;CAMTA1;CALU;DUSP6;MARCKS	GCST006568	PMID:30038396	0.11552622306247659
EFO_0004319	0.7691687382982565	EFO_0004319	biological process	24	1.744120744120744	Smoking cessation (MTAG)	ATAD2B	GCST007464	PMID:30643251	0.11397837531819416
EFO_0005422	0.7715416139132755	EFO_0005422	biological process	42	5.351353281439692	Facial ageing	RALY;SYNE2	NEALE2_1757		0.11264064483672111
GO_0042476	0.7756724132385054	GO_0042476	biological process	46	10.630049610205528	Primary tooth development (number of teeth)	ADK	GCST002031	PMID:23704328	0.11032165394879666
EFO_0009473	0.7758377033675674	EFO_0009473	biological process	51	9.680025856496444	hemolysis of donated blood (osmotic)	HK1	GCST012135	PMID:34014839	0.11022911882386521
GO_0036273	0.7758377033675674	GO_0036273	biological process	51	2.267542923363118	Statin medication	ANKRD17;BRWD3	FINNGEN_R6_RX_STATIN		0.11022911882386521
EFO_0005422	0.7761356861101348	EFO_0005422	biological process	9	1.7373725536153757	Facial ageing	ZHX3	NEALE2_1757		0.11006234758504489
EFO_0004875	0.777565404241792	EFO_0004875	biological process	48	0.9932239401639462	Highest math class taken (MTAG) [MTAG]	WASHC4;PRKCA;ECE1;FAM120A;SHANK3;CPD;SEMA3F;EDEM3;MARCKS;CALU;CRIM1;MBNL2	GCST006568	PMID:30038396	0.10926307045977261
EFO_0005422	0.7776238788327897	EFO_0005422	biological process	52	5.078193461408831	Facial ageing	RALY	NEALE2_1757		0.10923041180852004
EFO_0005670	0.7778620992602544	EFO_0005670	biological process	16	1.6634733207084773	Age of smoking initiation (MTAG)	ZNF423	GCST007462	PMID:30643251	0.10909738866412601
EFO_0004319	0.7811908749290283	EFO_0004319	biological process	50	1.2084456424079066	Smoking cessation (MTAG)	PDE4B	GCST007464	PMID:30643251	0.10724283833748016
EFO_0008579	0.7824121783291552	EFO_0008579	biological process	36	0.9132775815035106	General risk tolerance (MTAG)	ZBTB20;TNKS;TET2	GCST007325	PMID:30643258	0.1065643983278311
GO_0006306	0.7829964696168679	GO_0006306	biological process	17	1.332336685693576	DNA methylation variation (age effect)	TMPRSS13;LITAF;NOS1AP	GCST006660	PMID:30348214	0.10624019608939989
EFO_0004875	0.7841312459185528	EFO_0004875	biological process	2	1.0032603873257602	Highest math class taken (MTAG) [MTAG]	KLF9;NR2F2;CDH2;ALCAM;ECE1;NEGR1;SEMA3F;TLE4;CRIM1;CRTAC1	GCST006568	PMID:30038396	0.10561124011182783
GO_0042476	0.7865347269184829	GO_0042476	biological process	44	10.543941879540661	Primary tooth development (number of teeth)	CALU	GCST002031	PMID:23704328	0.10428209773729512
EFO_0004329	0.7892755749296014	EFO_0004329	biological process	26	11.3601108033241	Frequency of needing morning drink of alcohol after heavy drinking session in last year	MRPL36	NEALE2_20412		0.10277133674540875
EFO_0004354	0.7892755749296014	EFO_0004354	biological process	26	23.99840510366826	Chronotype	RGS16	GCST003837	PMID:27494321	0.10277133674540875
EFO_0004319	0.7909040017681881	EFO_0004319	biological process	43	2.453890253890254	Smoking cessation (MTAG)	PTPRF	GCST007464	PMID:30643251	0.1018762270364051
EFO_0004319	0.7909545061152793	EFO_0004319	biological process	15	1.31742646405403	Smoking cessation (MTAG)	FOXP1	GCST007464	PMID:30643251	0.10184849540408532
EFO_0004319	0.7936312659906417	EFO_0004319	biological process	47	1.0771084337349397	Smoking cessation (MTAG)	FOXP1	GCST007464	PMID:30643251	0.10038123100038679
EFO_0004329	0.7946509150399671	EFO_0004329	biological process	44	9.43279513524848	Frequency of needing morning drink of alcohol after heavy drinking session in last year	COL5A2	NEALE2_20412		0.09982361218211297
GO_0006306	0.7954017575078122	GO_0006306	biological process	27	0.9958726357698411	DNA methylation variation (age effect)	CREB5;RGS16;DACH1	GCST006660	PMID:30348214	0.09941345373839468
EFO_0004337	0.8055209878360826	EFO_0004337	biological process	34	1.4356283100625902	General cognitive ability	CCDC14	GCST006269	PMID:29844566	0.09392313956176819
EFO_0004319	0.8065963235366168	EFO_0004319	biological process	25	1.1952323232323232	Smoking cessation (MTAG)	PTPRF	GCST007464	PMID:30643251	0.09334376183670545
EFO_0004318	0.8089735565740616	EFO_0004318	biological process	29	0.9596885020613835	Smoking status (ever vs never smokers)	PLXNA2;BDNF	GCST007327	PMID:30643258	0.09206567421178433
EFO_0005422	0.8118502786220289	EFO_0005422	biological process	51	2.3766523331740723	Facial ageing	AKAP12	NEALE2_1757		0.09052405593578479
EFO_0008579	0.8120869079226976	EFO_0008579	biological process	48	1.023838808059597	General risk tolerance (MTAG)	GJA1;ADAM15;CTSB	GCST007325	PMID:30643258	0.09039749094162633
EFO_0004319	0.8125855406552253	EFO_0004319	biological process	29	1.0771084337349397	Smoking cessation (MTAG)	PTPRF	GCST007464	PMID:30643251	0.09013090988250623
EFO_0004875	0.8125855406552253	EFO_0004875	biological process	29	0.8778046205836303	Highest math class taken (MTAG) [MTAG]	CDH2;BNIP3L;BDNF;CELF2;CAMTA1;NFIB;PTPN1;CTNNAL1;ADARB1;SORBS2;CRIM1;TLE4;DUSP6	GCST006568	PMID:30038396	0.09013090988250623
GO_0006306	0.8125855406552253	GO_0006306	biological process	29	0.8766775854805567	DNA methylation variation (age effect)	DDAH1;SERTAD2;NOS1AP	GCST006660	PMID:30348214	0.09013090988250623
GO_0036273	0.8131852345288412	GO_0036273	biological process	46	2.4918861043262956	Statin medication	PIR;HHEX	FINNGEN_R6_RX_STATIN		0.08981051569664647
EFO_0004319	0.8132110396314225	EFO_0004319	biological process	39	1.1696336735501227	Smoking cessation (MTAG)	CLU	GCST007464	PMID:30643251	0.08979673429068162
GO_0006306	0.8137240735992364	GO_0006306	biological process	20	1.264270432178006	DNA methylation variation (age effect)	ABCA1;DRD2	GCST006660	PMID:30348214	0.08952283544023118
GO_0036273	0.8137240735992364	GO_0036273	biological process	20	1.7597502061977142	Statin medication	ABCA1	FINNGEN_R6_RX_STATIN		0.08952283544023118
EFO_0009473	0.8150958003177065	EFO_0009473	biological process	56	10.054797584433013	hemolysis of donated blood (osmotic)	HK1	GCST012135	PMID:34014839	0.0887913445063488
EFO_0004318	0.8155943550652675	EFO_0004318	biological process	51	1.4767128752368606	Smoking status (ever vs never smokers)	GOLGA3;ASCC3	GCST007327	PMID:30643258	0.08852578874540445
EFO_0008579	0.8155943550652675	EFO_0008579	biological process	51	1.2964400478860816	General risk tolerance (MTAG)	YWHAZ;NFIA;CUL3	GCST007325	PMID:30643258	0.08852578874540445
EFO_0004337	0.8167775300515243	EFO_0004337	biological process	46	1.966473498981239	General cognitive ability	SYT1;MYLK	GCST006269	PMID:29844566	0.08789621840995859
EFO_0008579	0.8183131647190559	EFO_0008579	biological process	13	1.258312427338922	General risk tolerance (MTAG)	PLXNA2;DPYSL4;CDH13	GCST007325	PMID:30643258	0.08708046199895852
GO_0036273	0.818598683246146	GO_0036273	biological process	36	0.9398840985798892	Statin medication	TCF7L2	FINNGEN_R6_RX_STATIN		0.0869289582729539
EFO_0004318	0.8212947634425656	EFO_0004318	biological process	34	1.1874052198898555	Smoking status (ever vs never smokers)	PCDH9	GCST007327	PMID:30643258	0.08550094621596863
EFO_0008579	0.8242456745912939	EFO_0008579	biological process	46	1.4257627118644067	General risk tolerance (MTAG)	YWHAZ;STK32C;HIBADH	GCST007325	PMID:30643258	0.0839433232337168
EFO_0004875	0.824348998771881	EFO_0004875	biological process	51	1.0513801112731593	Highest math class taken (MTAG) [MTAG]	SNRNP200;MYO18A;HNRNPD;NPM1;UTRN;NFIA;CHD2;CUL3;CEP170;PTK2	GCST006568	PMID:30038396	0.08388888520566794
GO_0042476	0.8265215728084973	GO_0042476	biological process	33	12.110394842868654	Primary tooth development (number of teeth)	HMGA2	GCST002031	PMID:23704328	0.08274580654574575
GO_0044691	0.8265215728084973	GO_0044691	biological process	33	18.723536737235367	Primary tooth development (time to first tooth eruption)	HMGA2	GCST002030	PMID:23704328	0.08274580654574575
EFO_0004318	0.8268070608090082	EFO_0004318	biological process	11	1.7841441441441441	Smoking status (ever vs never smokers)	PLXNA2;POU6F2	GCST007327	PMID:30643258	0.08259582321879821
