term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0005670	0.05320714707860766	EFO_0005670	biological process	1	2.5814072625746025	Age of smoking initiation (MTAG)	FBXL17;AUTS2;CTTNBP2;FOXP2;PLCL2;PDE4B;ZEB2;FOXP1;DCC;MAML3	GCST007462	PMID:30643251	1.2740300269470062
GO_0006306	0.05384244547815762	GO_0006306	biological process	11	2.4057648292074756	DNA methylation variation (age effect)	ADGRL2;FHIT;LRRTM4;PLCB1;ABCA1;GPRIN3;DPYD;CDH10;FRY;WDR27;ARHGAP42;LRFN5;LRP1B	GCST006660	PMID:30348214	1.2688752230494915
EFO_0004330	0.05439884100228841	EFO_0004330	biological process	19	8.12829131652661	Ground coffee (include espresso, filter etc) | coffee type	CDH13;NEGR1;LRRTM4	NEALE2_1508_3		1.264410353089921
EFO_0008579	0.05631575764702345	EFO_0008579	biological process	6	2.8944639881503424	General risk tolerance (MTAG)	B3GLCT;STAG1;ATG10;GRM8;FOXP1;PARP8;MSH6;AKT3;GJA1;SCMH1;RUNX1T1;PTN;XKR6	GCST007325	PMID:30643258	1.2493700687076137
EFO_0005670	0.05656360153680215	EFO_0005670	biological process	25	2.6301794949802253	Age of smoking initiation (MTAG)	TLR4;AUTS2;DLK1;CPXM2;EFNA5;NTM;FOXP1;ARID5B;MAML3;LONRF2	GCST007462	PMID:30643251	1.2474629457853674
EFO_0004337	0.05840354376576078	EFO_0004337	biological process	13	2.768225925588643	General cognitive ability	MEF2C;DLL4;FOXO3;EXT1;PDE4D;FOXP1;CCDC85A;PTPRF;DCC	GCST006269	PMID:29844566	1.2335608002981855
EFO_0004875	0.05995120175481487	EFO_0004875	biological process	18	1.7305977942487456	Highest math class taken (MTAG) [MTAG]	WWOX;AXIN2;ST6GAL2;BNIP3;GRM8;RORA;RANBP17;GABRB2;PREX1;SYT1;PLXDC2;SNRNP200;MDFIC;LRRC4C;FAM53B;HSPH1;FARP1;EXT1;PCDH7;SLC16A7;TTC29;FAM222A;CTNNA3;RUNX1T1;FAT3;GAD1;MYO3B;CNTNAP2;ZSWIM6;CDH2;TLE4;EFNA5;ACVR2A;ROBO1;LRRN2;KHDRBS3;EGFLAM	GCST006568	PMID:30038396	1.2222021068061062
EFO_0004337	0.060397596368695135	EFO_0004337	biological process	2	3.2547636767433343	General cognitive ability	LARGE1;CDH4;EXT1;BCL11A;SYT1;FOXP1;CALN1;FOXN3;PTPRF	GCST006269	PMID:29844566	1.218980344567338
GO_0006306	0.0614401383998058	GO_0006306	biological process	16	2.373450157050752	DNA methylation variation (age effect)	LRRTM4;PLXNA4;PLCB1;ZNF423;CDH11;TENM4;MME;WDR27;ARHGAP42;FREM1;LRP1B;SVIL;FYN	GCST006660	PMID:30348214	1.2115478146854595
EFO_0004318	0.0616913202782345	EFO_0004318	biological process	24	2.7188316527641847	Smoking status (ever vs never smokers)	DNAJC1;FOXO3;KCNJ3;NAV2;SEMA6D;SDK1;HS6ST3;DLX6;REV3L;SORL1	GCST007327	PMID:30643258	1.209775935163443
GO_0006306	0.06265814766757102	GO_0006306	biological process	21	2.1957919146106497	DNA methylation variation (age effect)	ABCA1;KCND3;PTPRM;CDH11;TENM4;CTNND2;LRFN5;BMP7;ARHGAP42;FREM1;MTUS2;PLXNA4;FYN	GCST006660	PMID:30348214	1.2030224481016698
EFO_0004318	0.06271354846826686	EFO_0004318	biological process	12	2.626984333863358	Smoking status (ever vs never smokers)	FBXL17;DNAJC1;FOXO3;CTTNBP2;PDE4B;ZEB2;SDK1;RUNX1T1;BRINP1;KLF7	GCST007327	PMID:30643258	1.2026386252079406
GO_0006306	0.06441204693523771	GO_0006306	biological process	22	2.490366057745946	DNA methylation variation (age effect)	ADGRL2;FHIT;EYA1;LRRTM4;ATP9A;DACH1;ZNF423;CDH11;CDH10;TENM4;MME;LRFN5;FREM1	GCST006660	PMID:30348214	1.1910328992829466
EFO_0004337	0.06560144762832067	EFO_0004337	biological process	20	3.157401351645956	General cognitive ability	GADD45G;TSHZ3;NAV2;SYT1;PDE4D;FOXN3;CCDC85A;SLC22A23;SLC39A8	GCST006269	PMID:29844566	1.183086576934481
EFO_0005670	0.06685605689305586	EFO_0005670	biological process	12	2.5655318173715975	Age of smoking initiation (MTAG)	FBXL17;HCN1;DNAJC1;CTTNBP2;PLCL2;PDE4B;ZEB2;SDK1;RUNX1T1;TLR4	GCST007462	PMID:30643251	1.174859241265531
EFO_0008579	0.06911888741575208	EFO_0008579	biological process	18	2.478805205634474	General risk tolerance (MTAG)	LRP8;PRTG;GATA4;TSHZ3;SLC24A2;ACVR2A;STAG1;PCDH7;GRM8;PARP8;BACH2;GJA1;RUNX1T1;LRRC4C	GCST007325	PMID:30643258	1.1604032611699093
EFO_0005670	0.07022915524973825	EFO_0005670	biological process	13	2.459419356416674	Age of smoking initiation (MTAG)	FBXL17;DNAJC1;AUTS2;CPXM2;PDE4B;ZEB2;IQCJ-SCHIP1;FOXP1;DCC;MAML3	GCST007462	PMID:30643251	1.15348255545647
EFO_0009473	0.07024972316967508	EFO_0009473	biological process	14	11.734276187190986	hemolysis of donated blood (osmotic)	ARHGAP42;HK1;IKZF1	GCST012135	PMID:34014839	1.1533553828267178
EFO_0005422	0.07728015471509346	EFO_0005422	biological process	1	3.808409096332355	Facial ageing	ZBTB20;ARL15;KLHL6;AKAP12;ZEB2	NEALE2_1757		1.1119320171328828
EFO_0004318	0.07799898062517747	EFO_0004318	biological process	14	2.73619404670491	Smoking status (ever vs never smokers)	ESRRG;FBXL17;PCDH9;PDE4B;FAM168A;PCDH7;NCAM1;ASCC3;GALNTL6;SORL1	GCST007327	PMID:30643258	1.1079110731012285
EFO_0004330	0.08045629138035314	EFO_0004330	biological process	22	9.827943575472604	Ground coffee (include espresso, filter etc) | coffee type	GRIN2A;PRKD1;LRRTM4	NEALE2_1508_3		1.0944399900367991
EFO_0004337	0.082406455000764	EFO_0004337	biological process	11	2.8036269253099277	General cognitive ability	FOXO3;DCDC2;EXT1;SYT1;FOXP1;FOXN3;PTPRF;PRKD1	GCST006269	PMID:29844566	1.084038768140095
EFO_0009105	0.082406455000764	EFO_0009105	biological process	11	16.446569178852645	High altitude adaptation	FGF10;NEK7	GCST006054	PMID:28373541	1.084038768140095
EFO_0005670	0.08311349308185295	EFO_0005670	biological process	14	2.6721881480827783	Age of smoking initiation (MTAG)	FBXL17;PCDH9;AUTS2;DLK1;ZNF423;PDE4B;PCDH7;NCAM1;MDFIC;LONRF2	GCST007462	PMID:30643251	1.0803284648404667
GO_0006306	0.08539441834873822	GO_0006306	biological process	9	2.329363409819088	DNA methylation variation (age effect)	PDE8A;DACH1;ABCA1;BCL2;GPRIN3;PTPRM;GAP43;PIK3CG;NR5A2;ENTPD1;SVIL;FYN	GCST006660	PMID:30348214	1.068570515254367
GO_0042476	0.08596961769289628	GO_0042476	biological process	6	15.528977871443624	Primary tooth development (number of teeth)	CACNB2;ADK;HMGA2	GCST002031	PMID:23704328	1.0656550045660915
EFO_0004318	0.08627959799043247	EFO_0004318	biological process	7	3.167427701674277	Smoking status (ever vs never smokers)	RANBP17;POU6F2;CADM2;NTM;SDK1;TOX;RASGRF2;LAMA2;SORL1	GCST007327	PMID:30643258	1.0640918871084772
EFO_0008579	0.09047540696169373	EFO_0008579	biological process	15	2.4484197258547344	General risk tolerance (MTAG)	AUTS2;MACROD2;ZBTB20;KIAA1328;KPNA2;STAG1;ATG10;SCMH1;FOXP1;CDK19;AKT3;IPO11;PTN	GCST007325	PMID:30643258	1.0434694547428862
EFO_0008579	0.09175879772980748	EFO_0008579	biological process	7	2.584444365014119	General risk tolerance (MTAG)	SOX2;CAMKMT;CADM2;SAMD12;GABRG3;LRFN2;FOXP1;PARP8;RASGRF2;NRXN1;INPP4B;XKR6	GCST007325	PMID:30643258	1.0373522854155401
GO_0044691	0.09614487871303376	GO_0044691	biological process	25	11.888562571381955	Primary tooth development (time to first tooth eruption)	MSRB3;HMGA2	GCST002030	PMID:23704328	1.0170738440922171
GO_0044691	0.09740401431386969	GO_0044691	biological process	1	11.67308000641334	Primary tooth development (time to first tooth eruption)	MSRB3;KCNJ2	GCST002030	PMID:23704328	1.0114231441641313
GO_0044691	0.10214044999806318	GO_0044691	biological process	13	11.133333333333333	Primary tooth development (time to first tooth eruption)	MSRB3;KCNJ2	GCST002030	PMID:23704328	0.9908022331140679
GO_0044691	0.10272183611883165	GO_0044691	biological process	21	11.708474031194726	Primary tooth development (time to first tooth eruption)	MSRB3;HMGA2	GCST002030	PMID:23704328	0.9883372263356787
EFO_0005670	0.10378994686153951	EFO_0005670	biological process	23	3.0719751758582747	Age of smoking initiation (MTAG)	BDNF;CADM2;AUTS2;EFNA5;SORCS3;PLCL2;ELAVL2;CA10	GCST007462	PMID:30643251	0.9838447103989267
EFO_0008579	0.1064709194078729	EFO_0008579	biological process	17	3.1644991518420253	General risk tolerance (MTAG)	CAMKMT;CADM2;MACROD2;SDCCAG8;KIAA1328;STAG1;GRM8;FOXP1;CDK19;MSH6;IPO11;PTN	GCST007325	PMID:30643258	0.9727689956552787
EFO_0004337	0.10755581982010622	EFO_0004337	biological process	23	3.3481877599524656	General cognitive ability	LARGE1;CADM2;NMNAT2;PLCL2;SYT1;PDE4D;FOXN3	GCST006269	PMID:29844566	0.9683660850684765
EFO_0004337	0.10807744434862339	EFO_0004337	biological process	19	2.3922230374174616	General cognitive ability	AFF3;FOXO3;NAV2;EXT1;NEGR1;PURG;FOXP1;AKAP6	GCST006269	PMID:29844566	0.9662649334013951
EFO_0005422	0.10866058819002991	EFO_0005422	biological process	22	4.31928181108509	Facial ageing	ZBTB20;ARL15;FMN1;ZEB2;PAX3	NEALE2_1757		0.9639279484188733
EFO_0004875	0.10940029108074999	EFO_0004875	biological process	29	1.6045299814402703	Highest math class taken (MTAG) [MTAG]	LARGE1;DIAPH3;AUTS2;ZNF423;ZEB2;TENM4;DCC;ZAP70;NDST4;SPATS2L;GABRB2;KCNJ3;PREX1;PRR16;ZNF608;EXT1;OTX2;CNTNAP5;FARP1;PLCB1;DENND5B;PTCH1;GABRB3;ZNF521;ARAP1;FAT3;RUNX1T1;CNTNAP2;CDH2;AFF3;ACVR2A;NCAM1;MEIS2	GCST006568	PMID:30038396	0.9609815224761225
GO_0044691	0.11285088251180474	GO_0044691	biological process	27	10.78908225494571	Primary tooth development (time to first tooth eruption)	MSRB3;HMGA2	GCST002030	PMID:23704328	0.9474950403211914
EFO_0008579	0.11349310914480698	EFO_0008579	biological process	29	2.2108069545323157	General risk tolerance (MTAG)	LRP8;PRTG;RUNX1T1;GATA4;IRX3;AUTS2;ACVR2A;STAG1;ZEB2;PLXNA2;TSHZ2;SORCS2	GCST007325	PMID:30643258	0.9450305063231524
EFO_0005422	0.11721052120971959	EFO_0005422	biological process	14	3.9403673117219276	Facial ageing	MFAP4;ZBTB20;ARL15;AKAP12;RUNX2	NEALE2_1757		0.9310334028380645
EFO_0004337	0.11779548147869474	EFO_0004337	biological process	5	2.9691675231243577	General cognitive ability	LARGE1;NAV2;DCDC2;EXT1;SYT1;PDE4D;FOXN3;SLC22A23;PRKD1	GCST006269	PMID:29844566	0.9288713683477801
EFO_0004875	0.12465347541403123	EFO_0004875	biological process	14	1.5308155489623685	Highest math class taken (MTAG) [MTAG]	GABRA4;DIAPH3;NOX3;AUTS2;DLG2;ZNF423;ASTN2;GLI3;L3MBTL3;HABP4;PCDH17;MDFIC;FBXL17;HS3ST5;PCDH9;FARP1;EXT1;ALCAM;PDE4B;DENND5B;PCDH7;FOXN3;FAM222A;MAML2;EPHA5;TLE4;KCNJ6;PLCL1;DUSP6;PDE4D;NCAM1;MSI2;HMGA2;SPRED2;LONRF2	GCST006568	PMID:30038396	0.9042956085994772
GO_0006306	0.12608749919858256	GO_0006306	biological process	12	1.9928374348541011	DNA methylation variation (age effect)	PDE8A;GFRA2;DACH1;BCL2;IPCEF1;PTPRM;CDH11;PARD3B;ENTPD1;SVIL;CREB5;FYN	GCST006660	PMID:30348214	0.8993279689240914
EFO_0004354	0.12662603454379642	EFO_0004354	biological process	2	16.77711534051823	Chronotype	ACYP2;ERC2	GCST003837	PMID:27494321	0.8974769934000606
EFO_0004875	0.12761906497700776	EFO_0004875	biological process	6	1.743373390933952	Highest math class taken (MTAG) [MTAG]	DIAPH3;AGAP1;MAGI1;GRM8;STOX2;GLI3;L3MBTL3;DMC1;RANBP17;NEDD4L;FOXP1;CAMTA1;SNRNP200;B3GLCT;HSPH1;NOVA1;FARP1;BCL11A;NFIB;BRIP1;MCM9;RNF144A;RUNX1T1;GULP1;TLE4;EFNA5;PLCL2;ROBO1;SCMH1;HMGA2	GCST006568	PMID:30038396	0.8940844416350626
EFO_0004318	0.12867672350215043	EFO_0004318	biological process	20	2.5608718766613503	Smoking status (ever vs never smokers)	RANBP17;ESRRG;BDNF;DNAJC1;NAV2;EFNA5;PLXNA2;TTC29;LRRC4C	GCST007327	PMID:30643258	0.890500006077904
EFO_0003940	0.13286149292052948	EFO_0003940	biological process	12	9.491978609625669	Number of days/week of moderate physical activity 10+ minutes	ZCCHC7;PLCL1	NEALE2_884		0.8766008718440017
EFO_0003940	0.14659601591210086	EFO_0003940	biological process	16	10.327301003817334	Number of days/week of moderate physical activity 10+ minutes	APOE;ZCCHC7	NEALE2_884		0.8338778324977683
GO_0044691	0.14772170653897793	GO_0044691	biological process	14	12.074018877297565	Primary tooth development (time to first tooth eruption)	BMP4;HMGA2	GCST002030	PMID:23704328	0.8305556838522241
GO_0042476	0.15292561698260074	GO_0042476	biological process	25	7.1302006852667645	Primary tooth development (number of teeth)	MSRB3;HMGA2	GCST002031	PMID:23704328	0.8155197586536133
EFO_0004319	0.15733272328859588	EFO_0004319	biological process	15	3.6022547957185496	Smoking cessation (MTAG)	ZFHX4;SCAI;CTTNBP2;JADE2;FOXP1;PTPRF	GCST007464	PMID:30643251	0.803180940023563
EFO_0005670	0.15733272328859588	EFO_0005670	biological process	15	2.689045177045177	Age of smoking initiation (MTAG)	MAP2K5;AUTS2;CTTNBP2;JADE2;EFNA5;SDK1;NLGN1;FOXP1;MDFIC	GCST007462	PMID:30643251	0.803180940023563
GO_0036273	0.15803935134967131	GO_0036273	biological process	4	4.032311333736995	Statin medication	CCND2;LDLR;GAS6;BCAM;PCSK9;TCF7L2;PPP1R3B	FINNGEN_R6_RX_STATIN		0.8012347614876588
EFO_0004354	0.15820239299073355	EFO_0004354	biological process	15	17.4779394228476	Chronotype	ACYP2;ERC2	GCST003837	PMID:27494321	0.8007869515917507
GO_0042476	0.1602443569643458	GO_0042476	biological process	21	7.022190062711047	Primary tooth development (number of teeth)	MSRB3;HMGA2	GCST002031	PMID:23704328	0.7952172553030414
GO_0042476	0.16158806046781823	GO_0042476	biological process	19	6.563093622795115	Primary tooth development (number of teeth)	MSRB3;HMGA2	GCST002031	PMID:23704328	0.7915907318318836
GO_0042476	0.16225901107818105	GO_0042476	biological process	1	7.000962000962001	Primary tooth development (number of teeth)	MSRB3;KCNJ2	GCST002031	PMID:23704328	0.7897911752495612
GO_0036273	0.1623795817263605	GO_0036273	biological process	21	2.4354681973075576	Statin medication	ABO;ABCA8;ABCA1;LIPG;CDKN2B;RGS2	FINNGEN_R6_RX_STATIN		0.789468581628519
GO_0042476	0.16243528942826088	GO_0042476	biological process	13	6.6772413793103444	Primary tooth development (number of teeth)	MSRB3;KCNJ2	GCST002031	PMID:23704328	0.7893196134012572
EFO_0004337	0.1664860199831367	EFO_0004337	biological process	21	2.2225131696497336	General cognitive ability	SGCZ;DPP4;FOXO3;EXT1;FOXP1;CKB;SLC39A8	GCST006269	PMID:29844566	0.7786222288188414
EFO_0004318	0.1680065223862073	EFO_0004318	biological process	18	2.5694222222222223	Smoking status (ever vs never smokers)	RANBP17;NAV2;GALNT17;EFNA5;PCDH7;ARID5B;TTC29;RUNX1T1;LRRC4C	GCST007327	PMID:30643258	0.7746738576708434
EFO_0005422	0.17659877284522704	EFO_0005422	biological process	25	3.0637265245832452	Facial ageing	RUNX2;EFEMP1;AKAP12;ZBTB20	NEALE2_1757		0.7530123185862985
GO_0042476	0.1772784767335088	GO_0042476	biological process	9	8.095632946379215	Primary tooth development (number of teeth)	HMGA2;KCNJ2	GCST002031	PMID:23704328	0.7513439886138583
EFO_0005422	0.17827458007351718	EFO_0005422	biological process	9	3.4812783210112093	Facial ageing	ARL15;KLHL6;DOCK8;AKAP12	NEALE2_1757		0.7489105778612952
GO_0044691	0.1787804693879337	GO_0044691	biological process	6	15.963829326402426	Primary tooth development (time to first tooth eruption)	ADK;HMGA2	GCST002030	PMID:23704328	0.7476799268171459
EFO_0005422	0.17910605331244758	EFO_0005422	biological process	21	3.017051362029528	Facial ageing	RUNX2;TRPS1;SLC39A8;ZEB2	NEALE2_1757		0.7468897358943105
GO_0042476	0.1794874800638805	GO_0042476	biological process	26	7.498202362609142	Primary tooth development (number of teeth)	MSRB3;ADK	GCST002031	PMID:23704328	0.7459658397252367
EFO_0004319	0.18303376449018086	EFO_0004319	biological process	21	2.5554022619716052	Smoking cessation (MTAG)	SOX6;SEMA6D;NCAM1;FOXP1;CLU	GCST007464	PMID:30643251	0.737468787979039
EFO_0009473	0.1848517029719263	EFO_0009473	biological process	23	10.503909026297086	hemolysis of donated blood (osmotic)	ARHGAP42;ANK1	GCST012135	PMID:34014839	0.733176544074355
EFO_0008579	0.18523772512746683	EFO_0008579	biological process	26	1.8728024584064664	General risk tolerance (MTAG)	CDH13;HIVEP3;MAP2;MSRB3;DPYD;GRIA1;PCDH7;BACH2;AKT3;PTN;INPP4B	GCST007325	PMID:30643258	0.7322705611409746
GO_0036273	0.1852655037664217	GO_0036273	biological process	24	2.4966499051359277	Statin medication	MAFB;HMGCR;LDLR;BCAM;NPFFR2;TCF7L2	FINNGEN_R6_RX_STATIN		0.7322054383096755
EFO_0004319	0.18554360871476452	EFO_0004319	biological process	1	2.547611049794456	Smoking cessation (MTAG)	SOX6;CTTNBP2;PLCL2;PDE4B;FOXP1	GCST007464	PMID:30643251	0.7315540008825154
GO_0042476	0.1900141290936348	GO_0042476	biological process	27	6.470771976796073	Primary tooth development (number of teeth)	MSRB3;HMGA2	GCST002031	PMID:23704328	0.7212141045247682
EFO_0004337	0.1916773683700468	EFO_0004337	biological process	12	2.2021864598283813	General cognitive ability	MEF2C;DPP4;FOXO3;PLCL2;KCNH7;PDE4D;ADAMTS9	GCST006269	PMID:29844566	0.7174291618857992
EFO_0005422	0.1952215390662962	EFO_0005422	biological process	11	3.2974869821145574	Facial ageing	ARL15;TRPS1;ZBTB20;ZEB2	NEALE2_1757		0.7094722677063023
EFO_0004875	0.1968181154109443	EFO_0004875	biological process	25	1.3559007311867723	Highest math class taken (MTAG) [MTAG]	LARGE1;AUTS2;NTRK2;AGAP1;RORA;ASTN2;SPATS2L;SYT1;KCNH1;FOXP1;ZNF608;MAML3;PLXNB2;STK32B;PRKCA;FARP1;PLCB1;EXT1;ALCAM;GLIS3;MAML2;LSAMP;CDH2;EFNA5;NTM;PLCL1;DUSP6;MSI2;HMGA2;SPRED2;EGFLAM;LONRF2	GCST006568	PMID:30038396	0.7059349310015515
EFO_0004330	0.2009372717950676	EFO_0004330	biological process	25	5.627560089651442	Ground coffee (include espresso, filter etc) | coffee type	CDH13;LONRF2	NEALE2_1508_3		0.6969394986246689
EFO_0004330	0.2018534939973593	EFO_0004330	biological process	1	5.525556315029999	Ground coffee (include espresso, filter etc) | coffee type	CDH13;AHR	NEALE2_1508_3		0.694963728737492
EFO_0005422	0.20242198554732926	EFO_0005422	biological process	5	3.8913843080895427	Facial ageing	EFEMP1;JAZF1;ARL15;PAX3;TRPS1	NEALE2_1757		0.693742319483715
EFO_0003940	0.2026387672397198	EFO_0003940	biological process	7	12.75064935064935	Number of days/week of moderate physical activity 10+ minutes	APOE;L3MBTL4	NEALE2_884		0.693277465255683
EFO_0004319	0.20288723294613875	EFO_0004319	biological process	13	2.428846535939721	Smoking cessation (MTAG)	SOX6;PDE4B;FOXP1;PTPRF;PDE1C	GCST007464	PMID:30643251	0.6927452808892388
EFO_0004329	0.20712436643015197	EFO_0004329	biological process	27	5.708717221828491	Frequency of needing morning drink of alcohol after heavy drinking session in last year	JPH2;KCNIP4	NEALE2_20412		0.6837688070279344
GO_0036273	0.20928185490571605	GO_0036273	biological process	10	2.6025844573605954	Statin medication	TMEM255B;LDLR;ABCA1;RP1;NOS3;ST3GAL4	FINNGEN_R6_RX_STATIN		0.6792684241024488
EFO_0005422	0.2095060827876607	EFO_0005422	biological process	29	3.4572376214167257	Facial ageing	KLHL6;TRPS1;MFAP4;ZEB2	NEALE2_1757		0.6788033632334116
GO_0006306	0.21088736576426487	GO_0006306	biological process	20	1.9848684329179216	DNA methylation variation (age effect)	ADGRL2;DDAH1;CSMD3;ATP9A;CDH11;TENM4;GLIS3;MME;WDR27;GNAL;LRFN5	GCST006660	PMID:30348214	0.6759494380093124
GO_0006306	0.21441855168185134	GO_0006306	biological process	2	2.0464852818274677	DNA methylation variation (age effect)	FHIT;NOS1AP;LRRTM4;PLCB1;ZNF423;TENM4;CTNND2;MTHFD1L;PARD3B;WDR27;PITPNC1	GCST006660	PMID:30348214	0.6687376418127411
EFO_0004319	0.2148116398169943	EFO_0004319	biological process	12	2.5321639286907014	Smoking cessation (MTAG)	HCN1;CTTNBP2;PLCL2;PDE4B;PDE1C	GCST007464	PMID:30643251	0.6679421895864016
GO_0006306	0.22123287363217	GO_0006306	biological process	7	2.2191555714609152	DNA methylation variation (age effect)	ADGRL2;FHIT;NOS1AP;LRRTM4;STC1;PLCB1;MYRIP;FRY;MTHFD1L;GNAL	GCST006660	PMID:30348214	0.6551503394998857
EFO_0004330	0.2218000271739483	EFO_0004330	biological process	9	6.389543510517587	Ground coffee (include espresso, filter etc) | coffee type	CDH13;AHR	NEALE2_1508_3		0.654038404979036
EFO_0008579	0.223249309028898	EFO_0008579	biological process	12	1.7345822709973027	General risk tolerance (MTAG)	ZNF536;PRTG;CDH13;HCN1;ZBTB20;SDCCAG8;STAG1;ZEB2;SCMH1;AKT3;RUNX1T1	GCST007325	PMID:30643258	0.6512098766069463
EFO_0004330	0.22844488350667186	EFO_0004330	biological process	16	5.975689612834575	Ground coffee (include espresso, filter etc) | coffee type	PRKD1;LRRTM4	NEALE2_1508_3		0.6412185644180936
EFO_0004319	0.22974056965679512	EFO_0004319	biological process	6	3.4950040097969093	Smoking cessation (MTAG)	SCAI;BCL11A;TMTC2;PLCL2;FOXP1	GCST007464	PMID:30643251	0.6387623064057107
EFO_0004330	0.23007424102077445	EFO_0004330	biological process	24	5.6799220272904485	Ground coffee (include espresso, filter etc) | coffee type	PRKD1;LRRTM4	NEALE2_1508_3		0.6381320019691566
GO_0006306	0.2380488223478883	GO_0006306	biological process	25	1.680258266484054	DNA methylation variation (age effect)	DDAH1;PLCB1;ABCA1;CDH11;MTHFD1L;GLIS3;PITPNC1;MTUS2;SVIL;CREB5	GCST006660	PMID:30348214	0.6233339626838155
EFO_0004330	0.2403557976001417	EFO_0004330	biological process	11	6.05428926647327	Ground coffee (include espresso, filter etc) | coffee type	PRKD1;LRRTM4	NEALE2_1508_3		0.6191453978316398
EFO_0004318	0.24764899431789747	EFO_0004318	biological process	9	2.093712358467839	Smoking status (ever vs never smokers)	EPHA7;CTTNBP2;PDE4B;PLXNA2;RASGRF2;DCC;KLF7	GCST007327	PMID:30643258	0.6061634313119492
GO_0044691	0.24922042897217953	GO_0044691	biological process	17	18.925925925925927	Primary tooth development (time to first tooth eruption)	ADK;HMGA2	GCST002030	PMID:23704328	0.6034163607839546
EFO_0005670	0.2518218165302442	EFO_0005670	biological process	18	2.2130222834950755	Age of smoking initiation (MTAG)	LRRC4C;EFNA5;PCDH7;ARID5B;TTC29;RUNX1T1;NPAS3;MDFIC	GCST007462	PMID:30643251	0.5989066475869176
EFO_0008579	0.254049275261415	EFO_0008579	biological process	5	1.95940134653205	General risk tolerance (MTAG)	LRP8;PRTG;FOXP2;STAG1;GRIN2A;PCDH7;GRM8;FOXN3;PARP8;GJA1;WSCD2;XKR6	GCST007325	PMID:30643258	0.5950820396846724
GO_0042476	0.25562105312210076	GO_0042476	biological process	2	7.825040128410915	Primary tooth development (number of teeth)	CACNB2;ADK	GCST002031	PMID:23704328	0.5924033802545507
GO_0042476	0.25806285351864783	GO_0042476	biological process	0	7.1302006852667645	Primary tooth development (number of teeth)	CACNB2;ADK	GCST002031	PMID:23704328	0.5882745048435899
EFO_0009473	0.2675506435612772	EFO_0009473	biological process	7	9.347936507936508	hemolysis of donated blood (osmotic)	HK1;ANK1	GCST012135	PMID:34014839	0.5725940000447056
EFO_0005422	0.2729209694539967	EFO_0005422	biological process	18	3.2758155230596175	Facial ageing	FMN1;TRPS1;MFAP4;SLC39A8	NEALE2_1757		0.5639630947137881
EFO_0008579	0.2731785876077629	EFO_0008579	biological process	25	1.607154897920959	General risk tolerance (MTAG)	SPRY2;CDH13;AUTS2;ZBTB20;HIVEP3;ARNTL;MSRB3;FOXP1;AKT3;SORCS2	GCST007325	PMID:30643258	0.5635533446985338
EFO_0004337	0.27328633989143225	EFO_0004337	biological process	25	1.9232566480504176	General cognitive ability	LARGE1;EXT1;SYT1;FOXP1;ADAMTS9;CKB	GCST006269	PMID:29844566	0.5633820758010744
GO_0036273	0.27328633989143225	GO_0036273	biological process	25	2.050074074074074	Statin medication	MAFB;LDLR;ABCA1;LIPG;CDKN2B	FINNGEN_R6_RX_STATIN		0.5633820758010744
GO_0006306	0.2779212890788461	GO_0006306	biological process	24	1.6962672969634063	DNA methylation variation (age effect)	KCNMA1;FHIT;ADGRL2;LRRTM4;GPRIN3;PTPRM;TENM4;WDR27;LRP1B;OVOL2	GCST006660	PMID:30348214	0.5560781845096304
EFO_0004337	0.2826882044651284	EFO_0004337	biological process	16	2.0437143632907957	General cognitive ability	GADD45G;NAV2;FOXO3;FOXN3;ADAMTS9;PRKD1	GCST006269	PMID:29844566	0.5486923126374021
EFO_0004329	0.28277606606201466	EFO_0004329	biological process	2	6.9035029742233975	Frequency of needing morning drink of alcohol after heavy drinking session in last year	BICRAL;ST6GALNAC5	NEALE2_20412		0.5485573516540303
GO_0006306	0.2845375123575197	GO_0006306	biological process	28	2.021190258487783	DNA methylation variation (age effect)	CSMD3;DACH1;PLCB1;GNAL;PTPRM;TENM4;PARD3B;ARHGAP42;LRP1B;SVIL	GCST006660	PMID:30348214	0.5458604697401662
EFO_0004318	0.2845748432771638	EFO_0004318	biological process	29	2.0791098348887296	Smoking status (ever vs never smokers)	RUNX1T1;KCNJ3;PLXNA2;ZEB2;NCAM1;DCC;PLPPR5	GCST007327	PMID:30643258	0.5458034946551288
EFO_0004337	0.2885981182074208	EFO_0004337	biological process	1	1.8879939592247672	General cognitive ability	MEF2C;DLL4;PLCL2;PDE4D;FOXP1;DCC	GCST006269	PMID:29844566	0.5397065050332303
GO_0036273	0.2926714083200622	GO_0036273	biological process	16	2.17807658180329	Statin medication	ZFPM1;MAFB;HMGCR;LDLR;TCF7L2	FINNGEN_R6_RX_STATIN		0.5336197026271479
EFO_0004337	0.29443568766727524	EFO_0004337	biological process	22	2.142123501675851	General cognitive ability	EXT1;SYT1;PDE4D;FOXP1;SLC22A23;PRKD1	GCST006269	PMID:29844566	0.5310095516115747
GO_0006306	0.2948975461669189	GO_0006306	biological process	23	1.9786391580702303	DNA methylation variation (age effect)	KCNMA1;LRRTM4;CDH10;BMP7;GLIS3;ARHGAP42;SVIL;MSR1	GCST006660	PMID:30348214	0.5303288411837068
